,emp_id,first_name,last_name,birth_date,hire_date,department,job_description,salary,company_car
839,SW-80121,Richard,Rosales,1967-04-29,2015-09-18,"Joseph, Powell and Patel",Software Engineer,12032,Yes
840,BO-42175,Amber,Stephens,1980-09-19,2018-01-10,"Harris, Smith and Ashley",Software Engineer,13145,No
841,IC-21105,Misty,Hansen,1995-02-28,2018-04-16,"Johnson, Foster and Rogers",Software Engineer,16554,No
842,US-92984,Daniel,Garcia,1980-08-24,2021-03-18,Baker-Johnson,Marketing Specialist,13933,Yes
843,PV-01952,Aimee,Jones,1985-12-11,2021-04-17,Briggs-White,Sales Representative,12953,Yes
844,PG-77425,Kimberly,Sullivan,1985-03-19,2021-11-18,"Hernandez, Riley and Stokes",Human Resources Manager,11431,Yes
845,BZ-14525,Cynthia,Duffy,1997-02-19,2016-11-06,Wade Ltd,Product Manager,10279,No
846,YF-71908,Charles,Mcclain,1985-01-01,2014-01-24,"Torres, Tran and Sharp",Marketing Specialist,11794,No
847,SN-96298,Michael,Hall,1991-09-14,2014-04-07,"Padilla, Harris and Curry",Accountant,10777,No
848,YP-28605,James,Hernandez,1997-06-29,2017-12-08,"Cisneros, Gordon and Washington",Product Manager,15603,No
849,IG-70907,Jared,Moore,1988-06-17,2016-01-01,Holt-Hawkins,Accountant,16668,No
850,FE-97458,Brandon,Moore,1991-03-05,2018-09-01,Harris Ltd,Human Resources Manager,13490,No
851,RR-90974,Austin,Kim,1996-08-15,2019-07-30,Jones-Cruz,Sales Representative,13575,Yes
852,HD-42752,Richard,Robinson,1971-09-13,2016-09-07,Patterson PLC,Software Engineer,11109,Yes
853,WQ-52292,Madison,Joseph,1979-12-16,2022-07-18,"Mcclure, Moore and Rhodes",Human Resources Manager,16742,No
854,HA-34287,Summer,Morgan,1987-12-18,2016-08-26,Owens-Fletcher,Customer Service Representative,13122,Yes
855,FK-42694,Anna,Aguirre,1978-02-24,2016-07-08,Shields PLC,Accountant,11393,No
856,VW-25260,Caitlin,Ford,1969-08-10,2014-04-29,"Bray, Collins and Barry",Software Engineer,11855,No
857,OR-27803,Bernard,Wong,1964-11-18,2016-05-12,Wilson and Sons,Human Resources Manager,11415,Yes
858,UM-26349,Russell,Smith,1979-11-04,2022-01-16,"West, Jackson and Raymond",Accountant,10988,Yes
859,DZ-04890,Sierra,Murphy,1968-03-19,2023-02-19,Schneider Inc,Sales Representative,13581,No
860,RC-29513,Joel,Rodriguez,1960-04-19,2017-04-12,Smith and Sons,Data Analyst,12829,Yes
861,PL-67346,Holly,Williams,1994-12-05,2021-12-01,"Ingram, Rivera and Washington",Product Manager,14741,Yes
862,ZX-78342,Connie,Jones,1961-07-08,2017-08-18,Kim-Walters,Marketing Specialist,13743,Yes
863,MK-82516,Scott,Martinez,1976-04-16,2014-01-08,"Cook, Martin and Weaver",Human Resources Manager,13496,No
864,RQ-29516,Jean,Stone,1969-05-15,2015-08-29,Freeman-Edwards,Product Manager,10978,No
865,FX-82181,Joseph,Hughes,1979-01-31,2015-05-04,Huang Group,Sales Representative,12146,No
866,ZR-68379,John,Espinoza,1998-05-23,2015-01-30,Thompson-Wilson,Accountant,11548,No
867,AU-79487,Tiffany,Flynn,1977-10-30,2015-01-26,Compton and Sons,Accountant,16546,Yes
868,XU-87495,Alexander,White,1979-07-19,2020-10-18,Guzman-Ford,Human Resources Manager,9801,Yes
869,MR-23601,Sheila,Benitez,1988-04-26,2021-11-02,"Tucker, Cisneros and Erickson",Software Engineer,12693,Yes
870,NF-82642,Courtney,Sanders,1965-12-27,2019-04-16,Reynolds and Sons,Marketing Specialist,13719,Yes
871,VK-96868,Andrew,Robinson,1985-03-22,2021-10-18,"Williams, Howard and Anderson",Data Analyst,12400,Yes
872,YU-32563,Bobby,Davis,1981-01-03,2018-04-16,Leonard-Harper,Accountant,14121,Yes
873,LI-53852,Jesse,Daniel,1965-12-17,2016-04-17,"Cox, Simmons and Bates",Human Resources Manager,11316,Yes
874,GE-95919,Michael,Soto,1998-07-04,2018-01-07,"Flores, Romero and Bautista",Product Manager,14042,Yes
875,DC-66575,Ryan,Ortega,1984-10-28,2017-03-08,Perkins and Sons,Marketing Specialist,10545,Yes
876,HF-86025,Lisa,Arias,1969-11-09,2015-10-30,"Lopez, Wolfe and Hayes",Human Resources Manager,14931,Yes
877,TH-00496,Christopher,Choi,1963-12-22,2014-09-06,"Mora, Deleon and Pollard",Product Manager,13363,No
878,AJ-10783,Brittany,Stokes,1997-09-25,2022-07-26,"Hopkins, Barrera and Erickson",Customer Service Representative,12678,No
879,UC-08173,Ronald,Phillips,1968-11-13,2017-01-20,Reynolds-Smith,Customer Service Representative,15746,No
880,GE-16479,Heather,Jones,1982-11-02,2016-10-18,Walsh Inc,Accountant,16537,No
881,QR-34540,Patrick,Hammond,1967-02-28,2022-10-20,Freeman Ltd,Accountant,15514,No
882,GJ-50913,Lauren,Miller,1966-11-07,2021-08-23,Arellano and Sons,Sales Representative,12902,Yes
883,SN-46937,Jack,Vega,1996-03-27,2020-12-04,Watts Ltd,Sales Representative,15159,No
884,SQ-62704,Sandra,Sullivan,1997-06-28,2019-03-06,Koch-Huffman,Software Engineer,15572,Yes
885,JV-40861,Shawn,Johnson,1979-06-14,2013-06-26,Hernandez-Woods,Sales Representative,14843,Yes
886,LO-99273,Jennifer,Roman,1985-12-16,2021-11-04,Carroll-Ford,Human Resources Manager,9965,Yes
887,ZK-00930,Edward,Wilson,1976-03-27,2021-07-16,Suarez Ltd,Software Engineer,13833,Yes
888,HV-63606,Katherine,Lewis,1959-07-19,2015-08-19,Graves-Vaughan,Marketing Specialist,12697,No
889,NR-31439,Kelly,Hughes,1990-06-11,2022-04-16,Clements-Anderson,Customer Service Representative,14515,No
890,WW-56963,Michelle,Benton,1987-03-04,2013-07-07,Coleman LLC,Product Manager,14982,No
891,QU-88410,Crystal,Wells,1978-07-04,2019-12-18,Brewer and Sons,Product Manager,14323,No
892,TR-45639,Brandon,Daniels,1960-04-02,2016-03-14,Jones-Murphy,Data Analyst,14361,No
893,MX-69861,Christina,Martinez,1959-12-28,2016-05-17,Morgan-Carter,Customer Service Representative,15467,No
894,DX-73814,Carlos,Wiley,1988-10-19,2015-07-10,Gray-Adams,Marketing Specialist,15123,Yes
895,UU-85115,Christopher,Sanchez,1966-02-03,2017-11-29,"Alvarez, Sims and Wright",Product Manager,12684,No
896,QH-13034,Ariel,Cross,1966-10-01,2016-12-24,Thornton-Davis,Data Analyst,14605,Yes
897,YQ-14780,Joshua,Mcgrath,1993-03-15,2022-04-05,"Nguyen, Cowan and Martinez",Accountant,15398,No
898,SI-98090,Samantha,Wallace,1990-04-20,2023-02-04,Baker and Sons,Sales Representative,10336,No
899,WR-41486,Michael,Chan,1974-03-20,2022-12-24,Pearson Group,Software Engineer,10089,Yes
900,MR-85572,Tommy,Walker,1961-02-11,2018-09-16,Bolton Inc,Data Analyst,11873,Yes
901,PR-27763,Emily,Armstrong,1972-12-08,2018-10-12,Hicks Inc,Human Resources Manager,13049,No
902,FV-99948,Heather,Clark,1993-05-02,2022-09-14,"Miller, Martin and Gaines",Sales Representative,14531,No
903,WI-80004,Sarah,Williams,2000-09-06,2021-10-12,Gomez-Huynh,Data Analyst,15546,No
904,RI-27566,Jennifer,Wang,2000-10-26,2016-09-23,Hawkins-Monroe,Software Engineer,11129,No
905,FX-75677,James,Gutierrez,1958-04-26,2022-11-07,"Henson, Smith and White",Software Engineer,15512,No
906,BK-77038,Ryan,Porter,1992-03-14,2021-06-16,Rojas-Stokes,Human Resources Manager,10790,No
907,FU-83562,Rachel,Gomez,1973-07-08,2021-10-04,"Dorsey, Lopez and Murray",Human Resources Manager,12153,Yes
908,VQ-86151,Alexander,Walker,1971-02-03,2021-07-20,"Brown, Allen and Wells",Accountant,13302,No
909,SN-14034,Amanda,Cooper,1966-12-19,2016-11-02,Lynn Group,Software Engineer,10950,No
910,FK-15611,Timothy,Brown,1983-08-10,2021-11-28,"Melton, Nelson and Hernandez",Accountant,15883,No
911,SJ-52887,Sharon,Larson,1983-08-23,2014-11-25,Wood-Hebert,Accountant,12004,Yes
912,KZ-17802,Mark,Davis,1997-12-13,2019-09-12,Mata LLC,Software Engineer,15113,Yes
913,AY-01413,John,Morris,1990-04-20,2014-11-02,"Gallagher, Cunningham and Morales",Customer Service Representative,9790,Yes
914,AU-44114,Robert,Richards,1971-09-09,2020-12-17,Olsen-Barnes,Human Resources Manager,10707,Yes
915,TS-04010,Chloe,Roy,1959-01-06,2018-09-30,Vega-Giles,Human Resources Manager,13085,No
916,TZ-02784,Nicole,Griffin,1959-06-07,2014-11-11,Hart Ltd,Marketing Specialist,15872,Yes
917,ZN-98480,Mark,Cox,1959-10-14,2017-03-07,Gallagher LLC,Accountant,15573,No
918,TR-75459,Curtis,Schaefer,1979-11-16,2019-12-09,Mcdowell PLC,Data Analyst,12222,No
919,IG-19560,Lindsey,Mata,1997-04-14,2023-02-28,Case-Bell,Accountant,16133,No
920,TQ-33356,Craig,Wolf,1964-12-13,2021-11-06,"Reyes, Sims and Hicks",Sales Representative,10944,Yes
921,YD-92894,Kristin,Ware,1962-05-12,2021-04-05,"Johnston, Walker and Francis",Data Analyst,10640,No
922,FG-96716,Crystal,Sanchez,1985-08-19,2013-07-26,Williams-Mitchell,Human Resources Manager,10145,Yes
923,PO-44195,Susan,Woodard,1976-11-12,2020-10-09,Cox-Douglas,Human Resources Manager,13142,No
924,YA-05980,Cheryl,Mills,1971-10-04,2023-02-17,Morrow-Kaufman,Marketing Specialist,9718,No
925,KY-63319,Alan,Glass,1959-04-18,2016-12-20,"Myers, Moore and Sanchez",Product Manager,10265,Yes
926,EO-69831,Linda,Mason,1997-02-24,2020-10-02,Garcia Inc,Accountant,15528,Yes
927,NH-07426,Tara,Thompson,1962-06-06,2014-07-06,Herring and Sons,Sales Representative,10418,No
928,XZ-17060,Abigail,Barton,1974-02-10,2018-03-22,"Nelson, Murillo and Key",Sales Representative,16734,Yes
929,GZ-38862,Kelly,Robinson,1984-02-03,2015-10-02,Barr Ltd,Human Resources Manager,10408,No
930,WK-97335,Jessica,Bates,2000-04-22,2014-08-13,Peters-Roman,Accountant,11560,No
931,ID-62599,Katelyn,Ayala,1964-08-05,2015-03-24,"Dennis, Brown and Scott",Customer Service Representative,16288,No
932,EL-42589,Dennis,Knight,1960-11-06,2017-03-10,Smith Group,Product Manager,16374,No
933,AJ-83624,Elizabeth,Thomas,1985-11-14,2022-09-26,"Jones, Lucero and Simpson",Product Manager,12370,No
934,BJ-83603,Donna,Duarte,1985-04-25,2015-12-08,Casey Ltd,Software Engineer,10443,Yes
935,HF-89826,Amy,Love,1969-03-21,2016-11-17,"Sweeney, Robinson and Thomas",Customer Service Representative,15365,Yes
936,JF-12772,Shelly,Patrick,1976-09-30,2018-04-20,"Wells, Henson and Best",Product Manager,11201,No
937,KK-16568,Carrie,Kelly,1996-02-06,2019-12-17,"Jackson, Perez and Moore",Human Resources Manager,12970,Yes
938,GB-79388,Molly,Holmes,1986-03-31,2018-08-13,Brown Group,Human Resources Manager,16351,No
939,UZ-38785,Victor,Harris,1963-02-16,2018-04-03,"Jackson, Diaz and Barber",Product Manager,10037,No
940,ZN-24201,Mike,Mcdaniel,1979-01-20,2016-10-04,Ferrell LLC,Sales Representative,10271,Yes
941,SP-83648,Diane,Erickson,1995-04-17,2021-12-31,Williams-Koch,Marketing Specialist,11461,No
942,RZ-28008,Jenny,Clayton,1998-03-16,2014-04-17,"Thompson, Bradford and Mclaughlin",Accountant,11986,No
943,CS-90901,Todd,Wilson,1971-03-05,2016-09-19,Meadows and Sons,Product Manager,10443,Yes
944,CM-05638,Brian,Miller,1982-06-06,2021-01-17,Williams-Webb,Customer Service Representative,14989,No
945,SB-08336,Martin,Clark,1979-12-10,2016-05-26,Martin and Sons,Sales Representative,15901,No
946,JB-21684,Brian,Ryan,1994-05-20,2016-06-07,Schultz-Glenn,Sales Representative,12509,Yes
947,SX-59708,Cindy,Morris,2000-05-03,2019-08-09,Smith PLC,Sales Representative,16434,No
948,DA-76162,Alicia,Chambers,1985-01-22,2021-08-02,Galvan and Sons,Sales Representative,13395,Yes
949,XV-89624,Laura,Parker,1971-07-14,2013-12-29,"Miller, Johnson and Brooks",Software Engineer,11211,No
950,TK-41299,Kristopher,Ho,1966-12-08,2019-05-29,"Brown, Charles and Larson",Software Engineer,16230,Yes
951,AG-68763,Shane,Lane,1958-01-07,2022-10-03,Vega-Johnson,Data Analyst,10733,No
952,HS-05990,Christopher,Chen,1990-08-02,2014-02-21,"Dean, Hernandez and Montoya",Product Manager,14750,Yes
953,ZM-86043,Mary,Mills,1977-11-26,2015-10-20,Miller PLC,Accountant,13064,No
954,OP-68056,Judy,Chavez,1994-12-28,2016-03-27,"King, Foster and Garcia",Sales Representative,16136,Yes
955,NZ-04623,Breanna,Dennis,1989-07-22,2019-07-20,Nelson-Blake,Marketing Specialist,14808,No
956,SN-78511,Michael,Kerr,1965-12-30,2015-04-11,Arellano Inc,Accountant,14009,Yes
957,IC-85186,David,Russell,1986-06-25,2020-07-26,Mills Inc,Customer Service Representative,9944,Yes
958,CA-72038,Bill,Simmons,1993-07-06,2019-12-22,Henry and Sons,Accountant,12144,Yes
959,JN-77387,James,Daniels,1996-06-07,2022-01-02,Mendoza-Wells,Product Manager,15511,No
960,TB-03062,Patricia,Lee,1992-01-17,2023-02-25,Pena and Sons,Marketing Specialist,16580,Yes
961,XU-29257,Travis,Mayo,1968-02-02,2017-09-28,Curry-Davenport,Accountant,16617,No
962,MW-97086,Darren,Mueller,1993-11-01,2016-12-19,"Rose, Reed and Stewart",Data Analyst,14910,No
963,EH-16579,Michael,Hamilton,1966-02-28,2013-06-26,"Jones, Santos and Dennis",Product Manager,12318,Yes
964,HO-81980,Michael,Walker,1968-07-04,2013-11-20,White and Sons,Accountant,14895,No
965,PW-91162,Craig,Adams,1976-08-17,2020-03-09,Ferrell-Saunders,Accountant,13482,No
966,HG-63248,Michael,Blair,1999-08-22,2022-06-12,"Miller, Parker and Rodriguez",Software Engineer,16415,No
967,DT-84722,Seth,Perez,1990-11-20,2013-08-07,Smith-Murphy,Human Resources Manager,12710,No
968,YP-85074,Joseph,Riley,1966-04-25,2014-09-22,"Vang, Reynolds and Cannon",Marketing Specialist,10465,No
969,PZ-55425,Anna,Richards,1993-06-27,2021-09-07,Carlson Group,Accountant,13822,Yes
970,CP-39352,Connor,Walsh,1968-09-20,2017-11-09,Davis Group,Accountant,14246,Yes
971,HN-11980,Carrie,Gonzalez,1976-05-19,2020-08-31,Day-Raymond,Product Manager,12234,Yes
972,LV-25660,Stephanie,Martin,1998-09-06,2020-10-23,"Chavez, West and Howard",Sales Representative,13289,No
973,JA-78706,Emily,Chapman,1982-12-05,2018-11-28,Andersen Ltd,Customer Service Representative,12639,No
974,ZV-38117,Denise,Johnson,1988-03-02,2017-10-18,"Ramirez, Nelson and Rodriguez",Data Analyst,16162,No
975,QX-65161,Christine,Ross,1986-03-23,2018-06-16,Melendez Ltd,Human Resources Manager,13802,No
976,BI-44306,Juan,Turner,1994-04-16,2019-10-09,Schaefer LLC,Human Resources Manager,16626,No
977,VT-11640,Melissa,Rodriguez,1988-07-22,2013-09-25,Escobar Inc,Product Manager,10884,Yes
978,AI-86820,Carrie,Williams,1999-09-18,2016-03-27,White LLC,Product Manager,15172,Yes
979,SQ-10713,Anthony,Cooper,1976-12-07,2014-03-09,Ford-Gutierrez,Accountant,12378,Yes
980,JF-24062,Anne,Cox,1992-04-09,2021-02-25,Holmes-Martin,Human Resources Manager,13821,Yes
981,RJ-15055,Susan,Noble,1978-11-11,2022-01-19,Barton Inc,Sales Representative,12762,No
982,DH-53847,Kelsey,Rush,1978-01-02,2016-09-03,Hall Inc,Customer Service Representative,10720,No
983,YS-44852,Kayla,Long,1990-08-18,2016-08-19,Whitehead Ltd,Customer Service Representative,13134,Yes
984,QJ-64672,Lisa,Jackson,1960-03-27,2018-10-09,"West, Miller and Meza",Accountant,14448,No
985,GF-03066,Ryan,Meyer,1986-04-30,2014-01-28,Vargas-Nash,Human Resources Manager,12689,No
986,DZ-12887,Jorge,Flynn,1979-12-21,2013-10-22,"Cruz, Morris and Raymond",Human Resources Manager,13555,No
987,EF-43541,Susan,Thomas,1996-02-29,2013-09-25,Hoffman-Green,Human Resources Manager,14329,Yes
988,UJ-67987,Alison,Blackburn,1971-09-09,2018-04-08,"Diaz, Dominguez and Hamilton",Software Engineer,12027,No
989,UX-14027,Scott,Schneider,1967-08-21,2017-12-18,Ford PLC,Product Manager,15243,Yes
990,PD-73180,Jesus,Fischer,1991-08-14,2020-06-05,Caldwell-Richards,Data Analyst,13939,Yes
991,BR-44371,Carrie,Pittman,1961-04-15,2018-06-20,"Reed, Short and Mccann",Accountant,15037,Yes
992,VP-63249,Mary,Warren,1990-10-21,2014-09-02,Berg and Sons,Software Engineer,12806,No
993,IH-36423,Robert,Gray,1997-04-27,2022-11-07,Dunn-Arellano,Software Engineer,14551,Yes
994,VL-46113,Abigail,Petersen,1977-01-16,2020-05-20,Quinn Inc,Product Manager,14061,No
995,CM-43878,Michelle,Garner,1984-07-09,2014-03-07,Harris-Thomas,Marketing Specialist,11262,Yes
996,VA-38884,Ariel,Mcdonald,1985-03-29,2022-06-06,Yu and Sons,Data Analyst,9936,Yes
997,JS-79719,Melissa,Lloyd,1997-06-07,2014-12-06,Riddle-Palmer,Accountant,12521,Yes
998,NG-29225,Kelsey,Logan,1971-01-25,2015-03-25,Clark-Gonzales,Customer Service Representative,9985,Yes
999,HO-73252,Robert,Liu,1992-09-10,2022-02-16,Miller-Foster,Human Resources Manager,10623,Yes
1000,RR-28928,Casey,Luna,1974-05-17,2019-07-02,"Thompson, Miller and Jordan",Marketing Specialist,10872,No
1001,LE-13583,Michael,Rodriguez,1976-09-05,2020-07-31,"Ramirez, Bennett and Oneill",Customer Service Representative,12680,Yes
1002,SJ-16323,Elijah,Fitzgerald,1987-10-27,2015-01-29,Mueller Inc,Software Engineer,14092,No
1003,MJ-62145,Sean,West,1974-01-06,2014-11-05,Patterson Ltd,Accountant,12630,Yes
1004,KU-87113,Jennifer,Patel,1988-08-01,2018-12-16,Freeman Group,Sales Representative,14297,No
1005,RR-69207,Felicia,Chavez,1978-04-08,2023-01-16,"Williams, White and Garcia",Data Analyst,13404,No
1006,KP-29252,Nathan,Herrera,1992-12-01,2020-07-31,"Perry, Williams and Green",Marketing Specialist,15349,Yes
1007,DI-37260,Brian,Brooks,1959-08-12,2021-03-06,Mckee Group,Software Engineer,10834,No
1008,QI-52512,Robert,Hayes,1988-12-20,2015-08-01,Roberts Ltd,Data Analyst,10487,Yes
1009,WX-86744,Nicholas,Bright,1988-09-15,2020-02-04,Cooper-Payne,Data Analyst,11096,Yes
1010,KL-48057,James,Wheeler,1962-05-10,2014-06-02,Allison-Yoder,Marketing Specialist,13662,No
1011,KB-23702,Anita,Good,1966-08-30,2018-05-13,Thornton Inc,Product Manager,10686,No
1012,BH-97105,Christopher,Crawford,1969-12-15,2021-09-06,Walter LLC,Marketing Specialist,11843,Yes
1013,KI-40179,Rebecca,Raymond,1965-05-31,2014-07-16,Johnson PLC,Sales Representative,13056,Yes
1014,QY-16016,Cindy,Coleman,1976-05-30,2018-11-12,Donovan-Barnett,Human Resources Manager,14162,No
1015,BF-54885,Johnny,Curtis,1964-02-26,2019-06-09,"Davis, Mooney and Hernandez",Product Manager,12921,No
1016,BP-41023,Amy,Fitzgerald,1998-06-08,2022-07-13,Wright and Sons,Software Engineer,13037,No
1017,OA-91322,Joanna,Singleton,1987-12-25,2023-04-08,Stanton-Eaton,Sales Representative,13542,No
1018,WZ-26079,Erik,Guerra,2000-09-08,2019-12-12,Brown Group,Human Resources Manager,13482,No
1019,KI-04700,Joseph,Jackson,1988-02-11,2019-07-31,"Jones, Lopez and Frazier",Software Engineer,12421,Yes
1020,XQ-69936,Dawn,Lowe,1995-06-18,2015-01-14,"Miller, Turner and Greene",Customer Service Representative,10173,Yes
1021,YB-40916,Melissa,Glover,1989-06-07,2016-10-12,Thompson LLC,Marketing Specialist,10886,No
1022,MT-45297,Pamela,Thomas,1989-06-26,2013-09-21,"Holden, Reynolds and Meyers",Sales Representative,12791,Yes
1023,GM-99227,Mary,Vang,1978-05-31,2022-09-11,"Wheeler, Prince and Moreno",Marketing Specialist,12077,Yes
1024,WF-01158,Nicole,Young,1974-01-04,2016-05-26,"Walker, Burns and Reeves",Customer Service Representative,12217,No
1025,KL-94854,Tammie,Wilkinson,1997-11-03,2015-05-11,"Rowe, Ramos and Donovan",Customer Service Representative,16381,No
1026,AX-60569,Jesse,Larson,1999-08-05,2014-06-27,Valenzuela-Dalton,Accountant,10151,Yes
1027,UX-65533,Edward,Peters,1980-10-10,2022-12-14,Solomon Inc,Accountant,12714,No
1028,RY-05634,Sabrina,Tyler,1968-06-23,2019-05-25,Brown-Peterson,Accountant,14085,No
1029,SD-21728,Jason,Morgan,1996-03-01,2021-02-21,Johnson Ltd,Marketing Specialist,12325,No
1030,VS-67167,Joshua,Hernandez,1965-06-06,2020-11-11,Ruiz-Gibson,Software Engineer,15198,Yes
1031,GK-20593,Adam,Young,1976-08-30,2016-11-07,Holloway and Sons,Data Analyst,15787,No
1032,BV-87092,Susan,Melendez,1987-01-03,2016-01-15,Lawson Inc,Data Analyst,13105,No
1033,GG-10129,Laura,Hart,1986-08-29,2019-10-24,Olson-Pierce,Sales Representative,14280,Yes
1034,GV-17098,Laura,Ferrell,1958-07-16,2019-04-04,Wright Group,Customer Service Representative,12091,Yes
1035,JI-90192,Henry,Avery,1988-07-19,2017-07-17,"Roberts, Pineda and Cunningham",Marketing Specialist,10988,No
1036,YM-84267,Joe,Clark,1959-06-13,2018-05-31,Jackson-Pace,Customer Service Representative,14892,No
1037,US-61555,Brittany,Walker,1959-01-07,2020-01-12,Colon Group,Software Engineer,16246,Yes
1038,YS-68519,William,Wilson,1965-02-06,2013-08-11,Brown LLC,Sales Representative,9829,No
1039,NV-25940,James,Benjamin,1971-01-04,2019-06-11,James PLC,Customer Service Representative,10015,No
1040,LZ-40953,Edward,Bender,1985-02-12,2018-05-07,Jones-George,Accountant,16186,No
1041,SS-56877,Tara,Stewart,1957-08-22,2021-07-31,Watson-Meyers,Product Manager,12820,Yes
1042,EU-29046,Roy,Hawkins,1971-02-19,2015-02-06,Brown Group,Accountant,16639,No
1043,FG-94969,George,Summers,1999-08-24,2018-03-22,Delgado LLC,Accountant,12783,Yes
1044,AZ-99580,Jeffery,Medina,1992-01-28,2019-05-29,Diaz Group,Accountant,12095,Yes
1045,HE-39972,Denise,Hendricks,1995-03-14,2016-06-22,Gomez-Kim,Data Analyst,12733,No
1046,HC-24930,Haley,Ramsey,2000-04-02,2013-09-16,Hansen-Davis,Human Resources Manager,10904,Yes
1047,FG-45192,Devin,Love,1992-09-20,2022-04-09,Dawson-Barber,Human Resources Manager,10615,No
1048,FD-56795,Timothy,Wallace,1985-05-23,2023-05-10,"Mays, Hopkins and Lewis",Customer Service Representative,14302,Yes
1049,TL-65675,Jacob,Pacheco,1999-04-01,2020-08-07,"Cruz, Patterson and Dickerson",Human Resources Manager,15215,Yes
1050,HC-97139,Sherry,Rowe,1964-07-03,2021-05-29,"Allison, King and Sawyer",Product Manager,10796,Yes
1051,IK-23562,Kellie,Austin,1972-11-13,2022-09-23,Collins-Rocha,Human Resources Manager,10136,Yes
1052,WJ-99073,Matthew,White,1961-10-12,2015-08-28,Riggs-Richards,Marketing Specialist,10430,No
